Sale_ID,Date,Store_ID,Product_ID,Quantity,Sales,Customer_Count,Payment_Method,Year,Month,Day,DayOfWeek,Quarter,Is_Weekend,Season
41697,2027-10-04 08:00:00,S002,P0463,18,8540,17,UPI,2027,10,4,0,4,0,Autumn
41698,2027-10-04 09:00:00,S082,P0055,16,1565,22,UPI,2027,10,4,0,4,0,Autumn
41699,2027-10-04 10:00:00,S005,P0077,8,2934,16,Card,2027,10,4,0,4,0,Autumn
41700,2027-10-04 11:00:00,S090,P0471,10,9143,11,Card,2027,10,4,0,4,0,Autumn
41701,2027-10-04 12:00:00,S087,P0477,11,4578,11,UPI,2027,10,4,0,4,0,Autumn
41702,2027-10-04 13:00:00,S012,P0317,15,9783,49,Cash,2027,10,4,0,4,0,Autumn
41703,2027-10-04 14:00:00,S078,P0031,11,9920,1,Cash,2027,10,4,0,4,0,Autumn
41704,2027-10-04 15:00:00,S077,P0101,9,7994,28,Card,2027,10,4,0,4,0,Autumn
41705,2027-10-04 16:00:00,S099,P0028,20,9196,46,Cash,2027,10,4,0,4,0,Autumn
41706,2027-10-04 17:00:00,S047,P0032,4,1416,27,Card,2027,10,4,0,4,0,Autumn
41707,2027-10-04 18:00:00,S079,P0263,1,6938,4,Cash,2027,10,4,0,4,0,Autumn
41708,2027-10-04 19:00:00,S035,P0206,18,7876,20,Cash,2027,10,4,0,4,0,Autumn
41709,2027-10-04 20:00:00,S019,P0270,4,1010,45,UPI,2027,10,4,0,4,0,Autumn
41710,2027-10-04 21:00:00,S079,P0480,7,9349,6,Cash,2027,10,4,0,4,0,Autumn
41711,2027-10-04 22:00:00,S063,P0073,14,2361,13,Card,2027,10,4,0,4,0,Autumn
41712,2027-10-04 23:00:00,S008,P0438,8,6383,21,Card,2027,10,4,0,4,0,Autumn
41713,2027-10-05 00:00:00,S023,P0070,18,9690,31,Card,2027,10,5,1,4,0,Autumn
41714,2027-10-05 01:00:00,S013,P0179,6,5052,48,UPI,2027,10,5,1,4,0,Autumn
41715,2027-10-05 02:00:00,S023,P0207,17,9153,41,Card,2027,10,5,1,4,0,Autumn
41716,2027-10-05 03:00:00,S031,P0030,7,8922,32,UPI,2027,10,5,1,4,0,Autumn
41717,2027-10-05 04:00:00,S030,P0414,18,3624,46,Card,2027,10,5,1,4,0,Autumn
41718,2027-10-05 05:00:00,S042,P0144,6,9069,12,Card,2027,10,5,1,4,0,Autumn
41719,2027-10-05 06:00:00,S002,P0407,19,3750,40,UPI,2027,10,5,1,4,0,Autumn
41720,2027-10-05 07:00:00,S011,P0159,9,5375,48,Cash,2027,10,5,1,4,0,Autumn
41721,2027-10-05 08:00:00,S025,P0246,4,3754,50,Cash,2027,10,5,1,4,0,Autumn
41722,2027-10-05 09:00:00,S029,P0268,13,764,23,Card,2027,10,5,1,4,0,Autumn
41723,2027-10-05 10:00:00,S022,P0213,2,7286,36,Cash,2027,10,5,1,4,0,Autumn
41724,2027-10-05 11:00:00,S019,P0259,14,4869,32,UPI,2027,10,5,1,4,0,Autumn
41725,2027-10-05 12:00:00,S073,P0067,18,4408,39,UPI,2027,10,5,1,4,0,Autumn
41726,2027-10-05 13:00:00,S041,P0422,18,7146,38,UPI,2027,10,5,1,4,0,Autumn
41727,2027-10-05 14:00:00,S038,P0342,10,6937,39,Cash,2027,10,5,1,4,0,Autumn
41728,2027-10-05 15:00:00,S029,P0469,2,5781,24,Card,2027,10,5,1,4,0,Autumn
41729,2027-10-05 16:00:00,S074,P0371,11,1935,42,Card,2027,10,5,1,4,0,Autumn
41730,2027-10-05 17:00:00,S022,P0364,1,5275,8,Card,2027,10,5,1,4,0,Autumn
41731,2027-10-05 18:00:00,S088,P0400,17,9549,32,Cash,2027,10,5,1,4,0,Autumn
41732,2027-10-05 19:00:00,S008,P0338,10,4533,24,Cash,2027,10,5,1,4,0,Autumn
41733,2027-10-05 20:00:00,S047,P0260,8,1619,5,Cash,2027,10,5,1,4,0,Autumn
41734,2027-10-05 21:00:00,S006,P0276,20,3848,50,UPI,2027,10,5,1,4,0,Autumn
41735,2027-10-05 22:00:00,S007,P0250,20,3796,12,UPI,2027,10,5,1,4,0,Autumn
41736,2027-10-05 23:00:00,S084,P0045,16,1623,32,Cash,2027,10,5,1,4,0,Autumn
41737,2027-10-06 00:00:00,S081,P0397,17,988,1,Cash,2027,10,6,2,4,0,Autumn
41738,2027-10-06 01:00:00,S036,P0351,2,2460,35,Cash,2027,10,6,2,4,0,Autumn
41739,2027-10-06 02:00:00,S008,P0386,10,5349,32,Card,2027,10,6,2,4,0,Autumn
41740,2027-10-06 03:00:00,S077,P0350,5,3700,41,Card,2027,10,6,2,4,0,Autumn
41741,2027-10-06 04:00:00,S088,P0287,4,3722,15,UPI,2027,10,6,2,4,0,Autumn
41742,2027-10-06 05:00:00,S046,P0028,5,4819,34,Cash,2027,10,6,2,4,0,Autumn
41743,2027-10-06 06:00:00,S064,P0329,15,4280,34,UPI,2027,10,6,2,4,0,Autumn
41744,2027-10-06 07:00:00,S031,P0315,3,5552,8,Card,2027,10,6,2,4,0,Autumn
41745,2027-10-06 08:00:00,S023,P0395,15,7948,47,Cash,2027,10,6,2,4,0,Autumn
41746,2027-10-06 09:00:00,S061,P0419,15,4459,15,Cash,2027,10,6,2,4,0,Autumn
41747,2027-10-06 10:00:00,S081,P0305,1,6298,2,Cash,2027,10,6,2,4,0,Autumn
41748,2027-10-06 11:00:00,S050,P0428,20,3808,25,Card,2027,10,6,2,4,0,Autumn
41749,2027-10-06 12:00:00,S046,P0229,10,3968,14,UPI,2027,10,6,2,4,0,Autumn
41750,2027-10-06 13:00:00,S088,P0238,20,4431,25,Cash,2027,10,6,2,4,0,Autumn
41751,2027-10-06 14:00:00,S043,P0186,16,1158,2,Card,2027,10,6,2,4,0,Autumn
41752,2027-10-06 15:00:00,S010,P0435,1,8178,27,Cash,2027,10,6,2,4,0,Autumn
41753,2027-10-06 16:00:00,S095,P0118,12,721,17,UPI,2027,10,6,2,4,0,Autumn
41754,2027-10-06 17:00:00,S020,P0273,9,1832,8,UPI,2027,10,6,2,4,0,Autumn
41755,2027-10-06 18:00:00,S016,P0126,11,6971,47,Card,2027,10,6,2,4,0,Autumn
41756,2027-10-06 19:00:00,S078,P0474,18,4901,8,Card,2027,10,6,2,4,0,Autumn
41757,2027-10-06 20:00:00,S003,P0132,2,4637,45,Card,2027,10,6,2,4,0,Autumn
41758,2027-10-06 21:00:00,S030,P0161,20,8027,24,Cash,2027,10,6,2,4,0,Autumn
41759,2027-10-06 22:00:00,S018,P0190,19,2410,33,Card,2027,10,6,2,4,0,Autumn
41760,2027-10-06 23:00:00,S059,P0081,7,3311,50,Cash,2027,10,6,2,4,0,Autumn
41761,2027-10-07 00:00:00,S070,P0362,1,8228,28,UPI,2027,10,7,3,4,0,Autumn
41762,2027-10-07 01:00:00,S084,P0200,4,6029,14,Cash,2027,10,7,3,4,0,Autumn
41763,2027-10-07 02:00:00,S035,P0346,3,1550,9,Cash,2027,10,7,3,4,0,Autumn
41764,2027-10-07 03:00:00,S019,P0427,4,1523,17,Card,2027,10,7,3,4,0,Autumn
41765,2027-10-07 04:00:00,S026,P0084,11,6154,38,Card,2027,10,7,3,4,0,Autumn
41766,2027-10-07 05:00:00,S035,P0042,19,7657,38,Card,2027,10,7,3,4,0,Autumn
41767,2027-10-07 06:00:00,S076,P0435,9,4521,3,Card,2027,10,7,3,4,0,Autumn
41768,2027-10-07 07:00:00,S072,P0166,10,9886,11,Cash,2027,10,7,3,4,0,Autumn
41769,2027-10-07 08:00:00,S057,P0427,9,7461,23,Card,2027,10,7,3,4,0,Autumn
41770,2027-10-07 09:00:00,S049,P0048,20,1895,41,Cash,2027,10,7,3,4,0,Autumn
41771,2027-10-07 10:00:00,S010,P0042,9,9276,47,UPI,2027,10,7,3,4,0,Autumn
41772,2027-10-07 11:00:00,S085,P0185,18,8813,46,Card,2027,10,7,3,4,0,Autumn
41773,2027-10-07 12:00:00,S029,P0310,13,4101,38,UPI,2027,10,7,3,4,0,Autumn
41774,2027-10-07 13:00:00,S095,P0353,4,3513,45,Cash,2027,10,7,3,4,0,Autumn
41775,2027-10-07 14:00:00,S071,P0232,10,6070,19,UPI,2027,10,7,3,4,0,Autumn
41776,2027-10-07 15:00:00,S098,P0401,4,1256,43,UPI,2027,10,7,3,4,0,Autumn
41777,2027-10-07 16:00:00,S098,P0179,11,3726,8,Card,2027,10,7,3,4,0,Autumn
41778,2027-10-07 17:00:00,S094,P0137,10,613,8,Card,2027,10,7,3,4,0,Autumn
41779,2027-10-07 18:00:00,S068,P0212,19,6926,18,Cash,2027,10,7,3,4,0,Autumn
41780,2027-10-07 19:00:00,S094,P0008,18,642,22,UPI,2027,10,7,3,4,0,Autumn
41781,2027-10-07 20:00:00,S089,P0233,13,2217,44,Cash,2027,10,7,3,4,0,Autumn
41782,2027-10-07 21:00:00,S078,P0447,5,9148,42,Cash,2027,10,7,3,4,0,Autumn
41783,2027-10-07 22:00:00,S024,P0368,11,1382,7,Cash,2027,10,7,3,4,0,Autumn
41784,2027-10-07 23:00:00,S043,P0110,6,8590,20,UPI,2027,10,7,3,4,0,Autumn
41785,2027-10-08 00:00:00,S095,P0440,19,8428,9,Cash,2027,10,8,4,4,0,Autumn
41786,2027-10-08 01:00:00,S039,P0070,20,2746,40,UPI,2027,10,8,4,4,0,Autumn
41787,2027-10-08 02:00:00,S092,P0393,2,4453,43,Cash,2027,10,8,4,4,0,Autumn
41788,2027-10-08 03:00:00,S025,P0459,19,9732,38,Card,2027,10,8,4,4,0,Autumn
41789,2027-10-08 04:00:00,S083,P0367,5,8727,3,Card,2027,10,8,4,4,0,Autumn
41790,2027-10-08 05:00:00,S068,P0111,11,5208,27,Cash,2027,10,8,4,4,0,Autumn
41791,2027-10-08 06:00:00,S034,P0261,11,9133,31,Cash,2027,10,8,4,4,0,Autumn
41792,2027-10-08 07:00:00,S096,P0072,13,9951,46,UPI,2027,10,8,4,4,0,Autumn
41793,2027-10-08 08:00:00,S089,P0064,20,9513,46,Cash,2027,10,8,4,4,0,Autumn
41794,2027-10-08 09:00:00,S086,P0180,10,4725,47,Cash,2027,10,8,4,4,0,Autumn
41795,2027-10-08 10:00:00,S053,P0291,10,8128,1,UPI,2027,10,8,4,4,0,Autumn
41796,2027-10-08 11:00:00,S092,P0500,2,926,12,Cash,2027,10,8,4,4,0,Autumn
41797,2027-10-08 12:00:00,S055,P0060,18,5332,11,Cash,2027,10,8,4,4,0,Autumn
41798,2027-10-08 13:00:00,S053,P0089,9,9230,7,Cash,2027,10,8,4,4,0,Autumn
41799,2027-10-08 14:00:00,S018,P0356,13,6891,44,Card,2027,10,8,4,4,0,Autumn
41800,2027-10-08 15:00:00,S007,P0039,7,9501,41,Card,2027,10,8,4,4,0,Autumn
41801,2027-10-08 16:00:00,S063,P0369,4,2658,13,UPI,2027,10,8,4,4,0,Autumn
41802,2027-10-08 17:00:00,S075,P0492,16,8066,45,UPI,2027,10,8,4,4,0,Autumn
41803,2027-10-08 18:00:00,S042,P0134,2,1962,38,Card,2027,10,8,4,4,0,Autumn
41804,2027-10-08 19:00:00,S011,P0344,1,9299,47,Card,2027,10,8,4,4,0,Autumn
41805,2027-10-08 20:00:00,S009,P0375,17,6892,49,Card,2027,10,8,4,4,0,Autumn
41806,2027-10-08 21:00:00,S035,P0405,5,8290,34,Cash,2027,10,8,4,4,0,Autumn
41807,2027-10-08 22:00:00,S087,P0420,19,8565,29,Cash,2027,10,8,4,4,0,Autumn
41808,2027-10-08 23:00:00,S097,P0018,4,1801,7,UPI,2027,10,8,4,4,0,Autumn
41809,2027-10-09 00:00:00,S065,P0368,7,4361,33,Card,2027,10,9,5,4,1,Autumn
41810,2027-10-09 01:00:00,S084,P0257,1,7993,36,Cash,2027,10,9,5,4,1,Autumn
41811,2027-10-09 02:00:00,S005,P0221,6,3090,42,Card,2027,10,9,5,4,1,Autumn
41812,2027-10-09 03:00:00,S093,P0273,2,9068,37,UPI,2027,10,9,5,4,1,Autumn
41813,2027-10-09 04:00:00,S026,P0453,19,9838,42,Cash,2027,10,9,5,4,1,Autumn
41814,2027-10-09 05:00:00,S051,P0377,15,4838,12,UPI,2027,10,9,5,4,1,Autumn
41815,2027-10-09 06:00:00,S038,P0247,16,6010,2,Cash,2027,10,9,5,4,1,Autumn
41816,2027-10-09 07:00:00,S003,P0370,1,2474,3,Cash,2027,10,9,5,4,1,Autumn
41817,2027-10-09 08:00:00,S085,P0390,3,2976,23,Cash,2027,10,9,5,4,1,Autumn
41818,2027-10-09 09:00:00,S059,P0058,8,8465,28,Cash,2027,10,9,5,4,1,Autumn
41819,2027-10-09 10:00:00,S013,P0247,19,1953,22,Card,2027,10,9,5,4,1,Autumn
41820,2027-10-09 11:00:00,S095,P0173,20,1418,12,Cash,2027,10,9,5,4,1,Autumn
41821,2027-10-09 12:00:00,S081,P0328,10,8192,34,Cash,2027,10,9,5,4,1,Autumn
41822,2027-10-09 13:00:00,S035,P0123,15,5859,18,UPI,2027,10,9,5,4,1,Autumn
41823,2027-10-09 14:00:00,S087,P0217,4,5961,33,Cash,2027,10,9,5,4,1,Autumn
41824,2027-10-09 15:00:00,S003,P0467,20,9026,37,Card,2027,10,9,5,4,1,Autumn
41825,2027-10-09 16:00:00,S053,P0124,9,1537,19,UPI,2027,10,9,5,4,1,Autumn
41826,2027-10-09 17:00:00,S055,P0304,20,2307,36,Cash,2027,10,9,5,4,1,Autumn
41827,2027-10-09 18:00:00,S045,P0178,13,3021,43,Cash,2027,10,9,5,4,1,Autumn
41828,2027-10-09 19:00:00,S066,P0231,5,1676,41,UPI,2027,10,9,5,4,1,Autumn
41829,2027-10-09 20:00:00,S067,P0312,14,2242,24,UPI,2027,10,9,5,4,1,Autumn
41830,2027-10-09 21:00:00,S084,P0137,8,3610,33,Cash,2027,10,9,5,4,1,Autumn
41831,2027-10-09 22:00:00,S044,P0476,12,7483,25,Card,2027,10,9,5,4,1,Autumn
41832,2027-10-09 23:00:00,S073,P0190,18,5776,2,Cash,2027,10,9,5,4,1,Autumn
41833,2027-10-10 00:00:00,S068,P0121,1,5098,6,Cash,2027,10,10,6,4,1,Autumn
41834,2027-10-10 01:00:00,S062,P0287,14,5563,1,Cash,2027,10,10,6,4,1,Autumn
41835,2027-10-10 02:00:00,S025,P0321,2,6633,43,Cash,2027,10,10,6,4,1,Autumn
41836,2027-10-10 03:00:00,S052,P0361,4,3412,21,UPI,2027,10,10,6,4,1,Autumn
41837,2027-10-10 04:00:00,S050,P0061,14,7096,18,Cash,2027,10,10,6,4,1,Autumn
41838,2027-10-10 05:00:00,S001,P0138,16,8632,13,UPI,2027,10,10,6,4,1,Autumn
41839,2027-10-10 06:00:00,S039,P0437,16,8435,13,Cash,2027,10,10,6,4,1,Autumn
41840,2027-10-10 07:00:00,S052,P0126,16,8042,19,Card,2027,10,10,6,4,1,Autumn
41841,2027-10-10 08:00:00,S076,P0192,4,5729,34,UPI,2027,10,10,6,4,1,Autumn
41842,2027-10-10 09:00:00,S040,P0192,16,658,15,Card,2027,10,10,6,4,1,Autumn
41843,2027-10-10 10:00:00,S060,P0434,3,1494,6,UPI,2027,10,10,6,4,1,Autumn
41844,2027-10-10 11:00:00,S088,P0214,1,9724,22,Card,2027,10,10,6,4,1,Autumn
41845,2027-10-10 12:00:00,S073,P0193,7,5521,3,UPI,2027,10,10,6,4,1,Autumn
41846,2027-10-10 13:00:00,S084,P0077,12,6832,47,Cash,2027,10,10,6,4,1,Autumn
41847,2027-10-10 14:00:00,S069,P0142,16,3619,34,Cash,2027,10,10,6,4,1,Autumn
41848,2027-10-10 15:00:00,S020,P0023,4,1624,38,Card,2027,10,10,6,4,1,Autumn
41849,2027-10-10 16:00:00,S085,P0231,1,9880,31,Card,2027,10,10,6,4,1,Autumn
41850,2027-10-10 17:00:00,S002,P0383,16,4162,46,UPI,2027,10,10,6,4,1,Autumn
41851,2027-10-10 18:00:00,S085,P0156,9,5088,23,Card,2027,10,10,6,4,1,Autumn
41852,2027-10-10 19:00:00,S088,P0093,19,4181,1,Cash,2027,10,10,6,4,1,Autumn
41853,2027-10-10 20:00:00,S009,P0314,4,6991,3,Card,2027,10,10,6,4,1,Autumn
41854,2027-10-10 21:00:00,S039,P0168,4,9669,47,Cash,2027,10,10,6,4,1,Autumn
41855,2027-10-10 22:00:00,S030,P0192,17,4374,6,UPI,2027,10,10,6,4,1,Autumn
41856,2027-10-10 23:00:00,S054,P0097,20,6957,28,UPI,2027,10,10,6,4,1,Autumn
41857,2027-10-11 00:00:00,S082,P0130,2,9214,6,Cash,2027,10,11,0,4,0,Autumn
41858,2027-10-11 01:00:00,S058,P0427,16,3747,26,UPI,2027,10,11,0,4,0,Autumn
41859,2027-10-11 02:00:00,S044,P0225,20,7865,25,UPI,2027,10,11,0,4,0,Autumn
41860,2027-10-11 03:00:00,S043,P0216,17,3183,9,Cash,2027,10,11,0,4,0,Autumn
41861,2027-10-11 04:00:00,S010,P0012,4,9027,15,Card,2027,10,11,0,4,0,Autumn
41862,2027-10-11 05:00:00,S048,P0360,6,5047,33,Cash,2027,10,11,0,4,0,Autumn
41863,2027-10-11 06:00:00,S085,P0348,6,2545,34,Cash,2027,10,11,0,4,0,Autumn
41864,2027-10-11 07:00:00,S086,P0291,13,5831,22,Card,2027,10,11,0,4,0,Autumn
41865,2027-10-11 08:00:00,S017,P0074,18,5540,17,UPI,2027,10,11,0,4,0,Autumn
41866,2027-10-11 09:00:00,S005,P0111,1,9454,7,Cash,2027,10,11,0,4,0,Autumn
41867,2027-10-11 10:00:00,S070,P0364,7,9653,17,Cash,2027,10,11,0,4,0,Autumn
41868,2027-10-11 11:00:00,S074,P0482,9,4870,6,Cash,2027,10,11,0,4,0,Autumn
41869,2027-10-11 12:00:00,S064,P0377,3,3116,15,Card,2027,10,11,0,4,0,Autumn
41870,2027-10-11 13:00:00,S066,P0197,17,9854,5,Card,2027,10,11,0,4,0,Autumn
41871,2027-10-11 14:00:00,S071,P0191,5,7058,5,Cash,2027,10,11,0,4,0,Autumn
41872,2027-10-11 15:00:00,S004,P0425,4,9351,39,Cash,2027,10,11,0,4,0,Autumn
41873,2027-10-11 16:00:00,S083,P0064,14,8419,25,Card,2027,10,11,0,4,0,Autumn
41874,2027-10-11 17:00:00,S028,P0274,10,5457,19,UPI,2027,10,11,0,4,0,Autumn
41875,2027-10-11 18:00:00,S084,P0454,10,2490,40,Card,2027,10,11,0,4,0,Autumn
41876,2027-10-11 19:00:00,S094,P0139,5,9476,31,UPI,2027,10,11,0,4,0,Autumn
41877,2027-10-11 20:00:00,S038,P0494,11,3197,2,UPI,2027,10,11,0,4,0,Autumn
41878,2027-10-11 21:00:00,S066,P0065,12,649,22,UPI,2027,10,11,0,4,0,Autumn
41879,2027-10-11 22:00:00,S067,P0151,20,5194,8,UPI,2027,10,11,0,4,0,Autumn
41880,2027-10-11 23:00:00,S060,P0260,10,7232,29,Card,2027,10,11,0,4,0,Autumn
41881,2027-10-12 00:00:00,S047,P0263,12,7263,13,Cash,2027,10,12,1,4,0,Autumn
41882,2027-10-12 01:00:00,S025,P0169,10,1294,8,Cash,2027,10,12,1,4,0,Autumn
41883,2027-10-12 02:00:00,S066,P0177,8,5875,11,Card,2027,10,12,1,4,0,Autumn
41884,2027-10-12 03:00:00,S079,P0145,20,7289,25,UPI,2027,10,12,1,4,0,Autumn
41885,2027-10-12 04:00:00,S067,P0075,20,3500,18,Card,2027,10,12,1,4,0,Autumn
41886,2027-10-12 05:00:00,S069,P0055,10,5387,17,Card,2027,10,12,1,4,0,Autumn
41887,2027-10-12 06:00:00,S040,P0122,16,7344,34,Card,2027,10,12,1,4,0,Autumn
41888,2027-10-12 07:00:00,S100,P0027,15,6650,15,Card,2027,10,12,1,4,0,Autumn
41889,2027-10-12 08:00:00,S050,P0396,12,2617,22,Cash,2027,10,12,1,4,0,Autumn
41890,2027-10-12 09:00:00,S040,P0175,8,4659,41,Cash,2027,10,12,1,4,0,Autumn
41891,2027-10-12 10:00:00,S037,P0162,17,4754,45,UPI,2027,10,12,1,4,0,Autumn
41892,2027-10-12 11:00:00,S091,P0136,4,7769,34,UPI,2027,10,12,1,4,0,Autumn
41893,2027-10-12 12:00:00,S069,P0372,1,8934,17,Card,2027,10,12,1,4,0,Autumn
41894,2027-10-12 13:00:00,S017,P0023,5,7396,9,Cash,2027,10,12,1,4,0,Autumn
41895,2027-10-12 14:00:00,S062,P0026,20,837,45,Card,2027,10,12,1,4,0,Autumn
41896,2027-10-12 15:00:00,S041,P0162,7,8040,48,UPI,2027,10,12,1,4,0,Autumn
41897,2027-10-12 16:00:00,S076,P0248,8,9964,3,Cash,2027,10,12,1,4,0,Autumn
41898,2027-10-12 17:00:00,S042,P0160,1,6596,11,Cash,2027,10,12,1,4,0,Autumn
41899,2027-10-12 18:00:00,S031,P0006,5,9398,18,UPI,2027,10,12,1,4,0,Autumn
41900,2027-10-12 19:00:00,S033,P0193,7,8565,28,Card,2027,10,12,1,4,0,Autumn
41901,2027-10-12 20:00:00,S043,P0377,3,7782,15,Cash,2027,10,12,1,4,0,Autumn
41902,2027-10-12 21:00:00,S093,P0315,8,6375,14,Card,2027,10,12,1,4,0,Autumn
41903,2027-10-12 22:00:00,S067,P0178,3,6885,29,Cash,2027,10,12,1,4,0,Autumn
41904,2027-10-12 23:00:00,S038,P0196,19,3353,34,Cash,2027,10,12,1,4,0,Autumn
41905,2027-10-13 00:00:00,S041,P0217,16,9489,28,UPI,2027,10,13,2,4,0,Autumn
41906,2027-10-13 01:00:00,S063,P0264,3,5795,12,Cash,2027,10,13,2,4,0,Autumn
41907,2027-10-13 02:00:00,S040,P0040,2,9379,2,Cash,2027,10,13,2,4,0,Autumn
41908,2027-10-13 03:00:00,S030,P0430,16,9416,13,Card,2027,10,13,2,4,0,Autumn
41909,2027-10-13 04:00:00,S047,P0340,17,5510,38,Card,2027,10,13,2,4,0,Autumn
41910,2027-10-13 05:00:00,S022,P0462,15,7625,38,Cash,2027,10,13,2,4,0,Autumn
41911,2027-10-13 06:00:00,S096,P0161,14,5594,2,Card,2027,10,13,2,4,0,Autumn
41912,2027-10-13 07:00:00,S055,P0314,1,5319,44,Card,2027,10,13,2,4,0,Autumn
41913,2027-10-13 08:00:00,S043,P0372,7,8041,11,Cash,2027,10,13,2,4,0,Autumn
41914,2027-10-13 09:00:00,S061,P0131,12,7111,4,Cash,2027,10,13,2,4,0,Autumn
41915,2027-10-13 10:00:00,S074,P0079,18,6492,2,Card,2027,10,13,2,4,0,Autumn
41916,2027-10-13 11:00:00,S032,P0155,20,2506,26,Cash,2027,10,13,2,4,0,Autumn
41917,2027-10-13 12:00:00,S004,P0467,8,4346,27,UPI,2027,10,13,2,4,0,Autumn
41918,2027-10-13 13:00:00,S093,P0065,13,5038,26,Cash,2027,10,13,2,4,0,Autumn
41919,2027-10-13 14:00:00,S045,P0057,6,8462,21,Cash,2027,10,13,2,4,0,Autumn
41920,2027-10-13 15:00:00,S072,P0419,20,4020,30,Card,2027,10,13,2,4,0,Autumn
41921,2027-10-13 16:00:00,S020,P0436,10,8791,18,UPI,2027,10,13,2,4,0,Autumn
41922,2027-10-13 17:00:00,S071,P0481,13,9881,31,Cash,2027,10,13,2,4,0,Autumn
41923,2027-10-13 18:00:00,S065,P0435,19,4339,12,Card,2027,10,13,2,4,0,Autumn
41924,2027-10-13 19:00:00,S060,P0273,2,5549,29,UPI,2027,10,13,2,4,0,Autumn
41925,2027-10-13 20:00:00,S089,P0461,13,6395,8,Cash,2027,10,13,2,4,0,Autumn
41926,2027-10-13 21:00:00,S026,P0052,13,5420,3,UPI,2027,10,13,2,4,0,Autumn
41927,2027-10-13 22:00:00,S073,P0432,20,8230,19,UPI,2027,10,13,2,4,0,Autumn
41928,2027-10-13 23:00:00,S023,P0314,20,5728,36,Cash,2027,10,13,2,4,0,Autumn
41929,2027-10-14 00:00:00,S040,P0076,13,9006,42,UPI,2027,10,14,3,4,0,Autumn
41930,2027-10-14 01:00:00,S002,P0103,13,959,7,Card,2027,10,14,3,4,0,Autumn
41931,2027-10-14 02:00:00,S026,P0026,12,4290,6,UPI,2027,10,14,3,4,0,Autumn
41932,2027-10-14 03:00:00,S078,P0027,17,1105,15,UPI,2027,10,14,3,4,0,Autumn
41933,2027-10-14 04:00:00,S062,P0280,8,5064,43,UPI,2027,10,14,3,4,0,Autumn
41934,2027-10-14 05:00:00,S044,P0337,6,7178,40,UPI,2027,10,14,3,4,0,Autumn
41935,2027-10-14 06:00:00,S031,P0139,1,3030,44,Cash,2027,10,14,3,4,0,Autumn
41936,2027-10-14 07:00:00,S026,P0086,16,9568,25,Cash,2027,10,14,3,4,0,Autumn
41937,2027-10-14 08:00:00,S083,P0392,3,653,28,Card,2027,10,14,3,4,0,Autumn
41938,2027-10-14 09:00:00,S005,P0234,18,4268,32,UPI,2027,10,14,3,4,0,Autumn
41939,2027-10-14 10:00:00,S070,P0432,10,9158,1,UPI,2027,10,14,3,4,0,Autumn
41940,2027-10-14 11:00:00,S035,P0288,12,4095,35,Cash,2027,10,14,3,4,0,Autumn
41941,2027-10-14 12:00:00,S016,P0029,13,4369,26,Card,2027,10,14,3,4,0,Autumn
41942,2027-10-14 13:00:00,S031,P0106,19,2592,37,Card,2027,10,14,3,4,0,Autumn
41943,2027-10-14 14:00:00,S082,P0096,7,3584,39,Card,2027,10,14,3,4,0,Autumn
41944,2027-10-14 15:00:00,S014,P0121,13,3242,23,UPI,2027,10,14,3,4,0,Autumn
41945,2027-10-14 16:00:00,S025,P0104,15,1541,19,Card,2027,10,14,3,4,0,Autumn
41946,2027-10-14 17:00:00,S079,P0389,9,9263,27,Card,2027,10,14,3,4,0,Autumn
41947,2027-10-14 18:00:00,S090,P0177,12,4467,10,Cash,2027,10,14,3,4,0,Autumn
41948,2027-10-14 19:00:00,S100,P0141,6,2442,35,Card,2027,10,14,3,4,0,Autumn
41949,2027-10-14 20:00:00,S075,P0384,20,2166,38,Card,2027,10,14,3,4,0,Autumn
41950,2027-10-14 21:00:00,S071,P0345,10,7278,46,UPI,2027,10,14,3,4,0,Autumn
41951,2027-10-14 22:00:00,S018,P0298,20,1572,42,Card,2027,10,14,3,4,0,Autumn
41952,2027-10-14 23:00:00,S050,P0266,12,1520,48,UPI,2027,10,14,3,4,0,Autumn
41953,2027-10-15 00:00:00,S020,P0154,8,5095,8,Cash,2027,10,15,4,4,0,Autumn
41954,2027-10-15 01:00:00,S056,P0282,9,9455,11,UPI,2027,10,15,4,4,0,Autumn
41955,2027-10-15 02:00:00,S002,P0213,4,4070,11,Cash,2027,10,15,4,4,0,Autumn
41956,2027-10-15 03:00:00,S026,P0407,8,7154,39,UPI,2027,10,15,4,4,0,Autumn
41957,2027-10-15 04:00:00,S023,P0428,3,7424,14,Cash,2027,10,15,4,4,0,Autumn
41958,2027-10-15 05:00:00,S032,P0076,10,4680,31,Card,2027,10,15,4,4,0,Autumn
41959,2027-10-15 06:00:00,S013,P0039,18,4640,29,Cash,2027,10,15,4,4,0,Autumn
41960,2027-10-15 07:00:00,S013,P0171,6,9577,8,Cash,2027,10,15,4,4,0,Autumn
41961,2027-10-15 08:00:00,S017,P0052,5,1732,18,Card,2027,10,15,4,4,0,Autumn
41962,2027-10-15 09:00:00,S089,P0248,18,3229,16,UPI,2027,10,15,4,4,0,Autumn
41963,2027-10-15 10:00:00,S058,P0123,5,4094,20,Card,2027,10,15,4,4,0,Autumn
41964,2027-10-15 11:00:00,S086,P0314,16,9796,39,Cash,2027,10,15,4,4,0,Autumn
41965,2027-10-15 12:00:00,S027,P0217,1,2243,12,Cash,2027,10,15,4,4,0,Autumn
